NOME,ANO,PONTO_VIRADA,FASE,TURMA,PEDRA,INDE,IAA,IEG,IPS,IDA,IPP,IPV,IAN,IDADE
ALUNO-931,2021,0,1,G,Ametista,7.76,8.5,9.6,6.9,6.6,8.3,8.2,5.0,9.0
ALUNO-932,2021,0,3,B,Ametista,7.29,10.0,5.8,7.5,6.4,7.1,6.9,10.0,12.0
ALUNO-937,2021,0,2,G,Topázio,8.58,10.0,8.3,7.5,8.3,8.1,8.4,10.0,10.0
ALUNO-938,2021,0,3,G,Ágata,6.88,8.8,7.5,6.3,6.0,7.9,7.0,5.0,13.0
ALUNO-939,2021,0,3,D,Ágata,6.47,9.2,5.0,4.4,7.4,9.1,6.2,5.0,
ALUNO-940,2021,0,1,C,Ágata,6.56,8.5,8.3,7.5,2.9,7.9,7.1,5.0,9.0
ALUNO-944,2021,0,3,F,Quartzo,4.62,9.2,4.7,5.6,1.3,7.3,3.6,5.0,14.0
ALUNO-945,2021,0,3,D,Ametista,7.75,8.8,6.4,7.5,9.0,8.3,8.6,5.0,
ALUNO-946,2021,0,3,M,Ametista,7.54,7.9,6.1,7.5,7.1,7.5,8.1,10.0,
ALUNO-947,2021,0,1,F,Ametista,7.31,8.5,8.8,7.5,5.1,8.1,8.1,5.0,
ALUNO-948,2021,0,3,C,Ametista,6.91,8.3,6.4,7.5,6.2,7.5,7.8,5.0,13.0
ALUNO-951,2021,0,6,A,Ametista,7.23,8.3,7.2,7.5,7.0,8.0,7.6,5.0,16.0
ALUNO-956,2021,0,0,P,Ametista,7.6,9.0,7.5,7.5,5.9,7.5,7.6,10.0,
ALUNO-957,2021,0,2,N,Ametista,7.44,7.5,7.5,7.5,5.3,8.1,7.9,10.0,10.0
ALUNO-958,2021,0,4,G,Ametista,7.49,7.1,8.1,6.9,7.6,8.1,8.3,5.0,15.0
ALUNO-959,2021,1,1,N,Ametista,8.06,9.0,10.0,7.5,6.1,8.1,9.4,5.0,
ALUNO-961,2021,0,2,N,Ametista,7.26,9.5,7.5,6.3,4.2,7.7,7.9,10.0,9.0
ALUNO-963,2021,0,1,G,Ametista,7.88,7.0,9.6,7.5,7.3,8.1,8.8,5.0,
ALUNO-964,2021,0,2,G,Ágata,6.03,0.0,5.4,7.5,6.3,8.3,8.0,5.0,11.0
ALUNO-965,2021,0,3,C,Ametista,7.24,8.8,6.1,7.5,5.0,7.5,8.2,10.0,12.0
ALUNO-966,2021,0,0,K,Quartzo,3.3,8.0,0.0,7.5,0.0,2.5,5.0,5.0,
ALUNO-969,2021,1,0,J,Topázio,8.6,9.5,10.0,7.5,7.7,8.8,9.9,5.0,
ALUNO-972,2021,1,0,R,Topázio,8.25,9.5,10.0,7.5,6.6,8.1,9.6,5.0,
ALUNO-973,2021,0,1,N,Ágata,5.93,6.3,7.9,6.3,2.7,6.9,6.8,5.0,9.0
ALUNO-977,2021,0,1,B,Ágata,6.25,9.0,7.1,7.5,5.4,5.8,5.1,5.0,
ALUNO-983,2021,1,3,L,Topázio,8.3,7.9,7.5,7.5,7.2,8.5,9.8,10.0,10.0
ALUNO-984,2021,0,1,G,Quartzo,4.08,9.5,0.4,7.5,1.1,7.2,4.3,5.0,10.0
ALUNO-986,2021,0,4,F,Ágata,6.43,8.8,6.4,1.9,6.3,8.3,7.5,5.0,14.0
ALUNO-987,2021,0,0,L,Ametista,7.96,9.0,8.3,7.5,6.1,7.2,8.6,10.0,
ALUNO-989,2021,0,2,P,Quartzo,5.21,0.0,3.3,7.5,5.8,7.5,6.9,5.0,12.0
ALUNO-991,2021,0,2,N,Ametista,7.11,9.0,5.4,7.5,5.2,7.9,7.7,10.0,10.0
ALUNO-993,2021,0,5,F,Ágata,6.05,5.4,3.6,5.0,6.6,7.0,6.3,10.0,14.0
ALUNO-994,2021,0,2,H,Ametista,7.6,9.5,7.5,7.5,7.4,7.5,8.3,5.0,11.0
ALUNO-995,2021,0,1,F,Ágata,5.75,8.0,5.8,7.5,0.9,7.7,7.9,5.0,
ALUNO-996,2021,0,2,G,Ametista,6.89,9.0,5.8,7.5,5.6,7.3,6.2,10.0,10.0
ALUNO-997,2021,1,2,A,Topázio,8.77,8.5,10.0,5.0,8.6,7.9,9.5,10.0,9.0
ALUNO-999,2021,0,3,G,Ágata,6.86,7.9,6.1,4.4,6.4,6.9,7.2,10.0,12.0
ALUNO-1001,2021,1,0,K,Topázio,8.93,9.5,10.0,7.5,6.9,8.4,10.0,10.0,
ALUNO-1002,2021,0,3,J,Ametista,7.69,8.8,8.3,7.5,7.5,7.7,8.1,5.0,14.0
ALUNO-1004,2021,0,0,I,Ametista,7.51,10.0,10.0,6.9,6.4,7.8,6.3,5.0,8.0
ALUNO-1007,2021,0,2,P,Quartzo,3.75,0.0,1.7,7.5,0.8,7.2,6.5,5.0,11.0
ALUNO-1009,2021,0,0,S,Ametista,7.4,7.0,10.0,7.5,6.3,2.5,7.2,10.0,
ALUNO-1010,2021,0,1,B,Ametista,7.45,8.0,10.0,7.5,5.2,7.5,8.1,5.0,9.0
ALUNO-1013,2021,0,2,M,Ametista,7.29,9.0,7.9,7.5,6.1,8.1,7.7,5.0,
ALUNO-1014,2021,0,1,N,Ametista,7.64,9.0,8.3,7.5,6.3,8.1,8.7,5.0,10.0
ALUNO-1015,2021,1,3,J,Topázio,8.47,9.6,8.9,7.5,6.9,7.9,9.1,10.0,12.0
ALUNO-1016,2021,0,2,H,Quartzo,4.95,9.0,0.8,7.5,1.1,7.5,8.3,5.0,12.0
ALUNO-1017,2021,1,3,J,Ametista,7.84,8.8,7.2,7.5,5.8,7.9,9.2,10.0,11.0
ALUNO-1022,2021,0,1,F,Ametista,7.22,9.0,9.2,7.5,1.9,7.7,7.9,10.0,8.0
ALUNO-1023,2021,1,0,O,Ametista,7.9,9.0,10.0,7.5,5.8,7.5,9.2,5.0,
ALUNO-1026,2021,0,3,B,Ametista,7.01,9.6,6.1,7.5,5.6,7.1,6.2,10.0,
ALUNO-1027,2021,0,6,C,Ágata,5.67,7.5,3.9,0.0,6.8,7.1,5.4,10.0,15.0
ALUNO-1028,2021,0,2,D,Ametista,6.92,8.4,5.4,7.5,7.1,7.5,7.8,5.0,12.0
ALUNO-1029,2021,1,2,P,Topázio,8.78,9.0,7.9,7.5,8.4,9.2,9.7,10.0,10.0
ALUNO-1031,2021,1,1,B,Topázio,8.86,9.5,10.0,7.5,8.1,7.5,9.0,10.0,8.0
ALUNO-1032,2021,0,1,R,Ametista,7.45,10.0,8.3,7.5,5.1,8.5,8.3,5.0,
ALUNO-1034,2021,1,2,M,Ametista,7.68,8.0,9.2,7.5,5.8,8.3,9.0,5.0,11.0
ALUNO-1035,2021,1,1,C,Ametista,7.72,9.5,7.9,6.9,6.0,8.8,9.6,5.0,10.0
ALUNO-1038,2021,0,4,F,Ágata,6.62,8.3,6.1,0.0,6.5,8.0,7.3,10.0,
ALUNO-1043,2021,0,0,M,Topázio,8.37,9.5,10.0,7.5,6.8,7.5,7.8,10.0,
ALUNO-1044,2021,0,0,L,Topázio,8.25,9.0,10.0,7.5,5.5,7.5,8.8,10.0,
ALUNO-1049,2021,0,1,R,Ametista,7.46,7.9,8.8,7.5,6.0,8.5,8.1,5.0,
ALUNO-1050,2021,1,0,R,Topázio,8.79,10.0,10.0,7.5,6.9,7.5,9.5,10.0,
ALUNO-1051,2021,0,3,F,Quartzo,3.6,0.0,1.7,7.5,1.3,6.9,2.9,10.0,12.0
ALUNO-1055,2021,0,3,F,Ágata,6.42,7.5,4.7,5.0,4.7,7.7,7.6,10.0,
ALUNO-1057,2021,1,3,L,Ametista,7.49,8.3,5.6,7.5,5.8,8.3,9.0,10.0,
ALUNO-1063,2021,0,0,S,Quartzo,4.9,9.5,0.0,7.5,2.3,7.5,7.5,5.0,
ALUNO-1064,2021,0,0,N,Ágata,6.82,10.0,10.0,0.0,6.3,5.0,7.8,5.0,
ALUNO-1065,2021,0,0,R,Ametista,8.0,9.5,10.0,7.5,7.0,7.5,8.3,5.0,
ALUNO-1066,2021,0,3,M,Ágata,6.54,6.7,4.7,7.5,5.8,7.3,6.5,10.0,
ALUNO-1067,2021,1,1,E,Topázio,8.54,9.5,10.0,7.5,8.1,8.8,9.2,5.0,9.0
ALUNO-1068,2021,0,6,A,Ametista,7.5,9.2,8.6,7.5,6.8,8.1,7.2,5.0,
ALUNO-1070,2021,0,1,E,Ametista,7.76,9.5,9.6,7.5,5.4,8.3,8.7,5.0,10.0
ALUNO-1071,2021,0,2,A,Ametista,7.19,9.5,7.1,7.5,5.7,7.3,8.6,5.0,
ALUNO-1072,2021,0,3,C,Ametista,7.03,9.2,5.3,7.5,4.6,7.5,8.2,10.0,12.0
ALUNO-1073,2021,0,1,B,Ametista,6.91,8.5,8.3,7.5,5.4,7.5,6.6,5.0,
ALUNO-1075,2021,1,5,A,Ametista,7.86,7.5,7.2,7.5,6.3,7.8,9.4,10.0,14.0
ALUNO-1078,2021,0,2,R,Quartzo,4.45,9.0,1.7,8.1,0.0,7.7,5.7,5.0,11.0
ALUNO-1083,2021,0,2,E,Quartzo,3.5,0.0,2.9,5.0,0.0,7.8,5.7,5.0,
ALUNO-1084,2021,0,1,F,Ametista,7.95,8.0,9.6,6.9,5.6,7.9,8.2,10.0,8.0
ALUNO-1085,2021,0,4,L,Ágata,6.23,8.8,7.5,7.5,3.9,7.3,5.5,5.0,14.0
ALUNO-1086,2021,0,0,O,Ametista,7.75,7.9,10.0,7.5,6.2,7.5,8.6,5.0,
ALUNO-1087,2021,0,2,M,Ametista,7.33,8.5,8.8,7.5,5.0,8.1,8.3,5.0,11.0
ALUNO-1089,2021,0,1,G,Ágata,5.65,9.0,2.9,7.5,3.6,7.5,7.2,5.0,10.0
ALUNO-1090,2021,1,1,M,Ametista,7.18,8.5,8.8,7.5,3.7,7.9,9.0,5.0,10.0
ALUNO-1093,2021,0,6,A,Ametista,7.22,7.9,7.2,7.5,5.4,8.0,6.8,10.0,16.0
ALUNO-1095,2021,1,1,C,Topázio,9.29,10.0,9.2,8.1,8.9,9.2,9.7,10.0,7.0
ALUNO-1096,2021,1,3,B,Topázio,8.81,10.0,8.9,7.5,7.5,8.3,9.7,10.0,
ALUNO-1098,2021,0,0,L,Topázio,8.31,10.0,10.0,7.5,5.3,7.5,8.8,10.0,
ALUNO-1099,2021,0,1,F,Topázio,8.33,10.0,9.6,6.3,5.9,8.1,8.9,10.0,
ALUNO-1103,2021,0,2,G,Quartzo,4.0,0.0,2.9,5.6,3.3,6.0,5.5,5.0,13.0
ALUNO-1104,2021,0,1,N,Ametista,6.89,9.5,7.9,7.5,3.6,7.9,7.9,5.0,
ALUNO-1105,2021,0,2,D,Ágata,6.62,9.5,6.3,6.3,5.5,7.3,7.3,5.0,11.0
ALUNO-1107,2021,0,2,B,Ametista,8.22,10.0,9.6,7.5,8.0,7.5,8.5,5.0,
ALUNO-1110,2021,0,2,A,Ágata,6.87,9.0,5.4,7.5,5.1,6.5,7.3,10.0,10.0
ALUNO-1112,2021,0,7,A,Ametista,7.24,8.3,7.2,6.3,6.5,7.8,6.3,10.0,16.0
ALUNO-1114,2021,0,3,M,Ágata,6.38,7.5,4.4,7.5,6.5,6.9,5.0,10.0,
ALUNO-1115,2021,0,1,E,Quartzo,3.64,0.0,1.7,6.9,0.4,7.1,6.7,5.0,
ALUNO-1117,2021,0,0,N,Ametista,7.13,9.5,8.3,0.0,6.8,7.5,7.0,10.0,
ALUNO-1119,2021,0,2,A,Ametista,7.38,10.0,5.8,7.5,5.6,7.1,8.2,10.0,8.0
ALUNO-1122,2021,0,4,L,Ametista,7.91,8.8,5.8,7.5,8.4,7.8,8.3,10.0,
ALUNO-1123,2021,0,4,G,Ametista,7.63,7.5,8.6,6.3,7.5,8.3,8.5,5.0,15.0
ALUNO-1124,2021,0,4,F,Ametista,7.26,7.9,8.6,5.6,6.0,8.1,8.4,5.0,
ALUNO-1126,2021,0,3,G,Quartzo,5.05,7.1,3.3,7.5,4.0,6.7,4.8,5.0,
ALUNO-1127,2021,0,3,A,Ametista,7.55,9.2,7.8,6.3,5.5,7.9,7.8,10.0,12.0
ALUNO-1128,2021,0,4,F,Ametista,7.96,9.2,8.9,5.0,8.1,8.8,8.9,5.0,14.0
ALUNO-1129,2021,0,2,I,Ametista,7.26,6.8,7.9,6.9,4.6,7.7,8.1,10.0,10.0
ALUNO-1130,2021,1,2,N,Topázio,9.11,10.0,10.0,7.5,9.5,9.8,9.9,5.0,11.0
ALUNO-1131,2021,0,3,M,Ágata,5.77,7.1,5.6,7.5,4.1,6.9,6.0,5.0,13.0
ALUNO-1132,2021,0,7,A,Ametista,7.58,7.1,8.6,7.5,8.0,8.3,7.4,5.0,17.0
ALUNO-1136,2021,1,4,E,Topázio,8.29,8.8,9.2,7.5,8.2,8.8,9.1,5.0,14.0
ALUNO-1139,2021,0,3,C,Ágata,6.5,8.8,5.8,7.5,5.0,7.5,7.3,5.0,12.0
ALUNO-1140,2021,0,5,B,Ágata,6.54,7.5,6.1,7.5,5.5,7.8,7.2,5.0,
ALUNO-1141,2021,0,2,P,Ametista,6.97,7.4,5.0,7.5,6.9,8.1,8.9,5.0,13.0
ALUNO-1143,2021,0,0,O,Ametista,7.15,8.5,10.0,3.8,6.3,7.5,7.1,5.0,
ALUNO-1146,2021,0,3,A,Ametista,7.78,9.6,7.2,7.5,6.1,7.5,8.3,10.0,
ALUNO-1147,2021,0,5,L,Ametista,8.18,9.6,8.1,7.5,8.9,8.8,8.6,5.0,
ALUNO-1149,2021,0,0,P,Ágata,5.83,9.0,4.2,7.5,5.4,5.0,6.3,5.0,10.0
ALUNO-1150,2021,0,1,G,Ametista,7.32,8.0,8.8,7.5,5.8,8.3,7.6,5.0,9.0
ALUNO-1151,2021,0,3,L,Ágata,5.93,0.0,5.3,7.5,7.8,7.9,6.3,5.0,
ALUNO-1155,2021,1,0,R,Topázio,9.05,9.5,10.0,7.5,7.7,8.4,9.8,10.0,
ALUNO-1156,2021,0,4,A,Ágata,6.73,8.8,5.3,5.6,6.5,7.0,6.2,10.0,13.0
ALUNO-1157,2021,0,0,R,Ametista,7.63,7.5,6.7,7.5,7.1,7.5,8.2,10.0,
ALUNO-1159,2021,0,5,L,Ametista,8.01,8.8,8.3,7.5,8.6,8.3,8.4,5.0,15.0
ALUNO-1160,2021,0,4,A,Ametista,7.13,7.9,5.8,7.5,5.8,8.0,7.4,10.0,
ALUNO-1161,2021,0,3,L,Ágata,6.46,7.9,6.1,3.8,6.9,5.8,8.1,5.0,14.0
ALUNO-1164,2021,0,0,S,Ágata,6.57,9.0,5.0,7.5,6.2,7.5,7.2,5.0,
ALUNO-1165,2021,0,3,F,Ametista,7.76,7.9,8.6,7.5,7.2,7.7,8.9,5.0,13.0
ALUNO-1166,2021,0,2,E,Quartzo,3.98,0.0,2.1,6.9,3.5,5.4,5.7,5.0,13.0
ALUNO-1167,2021,0,2,G,Ágata,6.29,10.0,6.3,7.5,1.8,6.9,6.2,10.0,9.0
ALUNO-1168,2021,1,1,M,Ametista,8.1,9.5,9.6,7.5,6.9,8.1,9.0,5.0,11.0
ALUNO-1170,2021,0,1,E,Quartzo,4.28,9.5,1.3,8.1,0.0,7.3,5.2,5.0,9.0
ALUNO-1171,2021,1,3,F,Topázio,9.03,8.8,8.9,6.3,9.2,9.2,9.9,10.0,12.0
ALUNO-1174,2021,0,6,C,Ágata,6.78,8.3,7.2,3.8,6.0,6.7,6.3,10.0,15.0
ALUNO-1175,2021,0,1,J,Ágata,5.92,8.0,6.3,7.5,2.2,8.4,6.7,5.0,10.0
ALUNO-1176,2021,1,5,B,Ametista,8.0,9.2,6.9,8.1,8.5,8.4,9.3,5.0,15.0
ALUNO-1181,2021,0,1,F,Ametista,7.96,9.0,9.6,5.6,7.6,8.1,8.7,5.0,10.0
ALUNO-1182,2021,0,0,L,Ametista,7.01,7.4,8.3,7.5,4.4,6.6,6.6,10.0,
ALUNO-1183,2021,0,1,B,Ametista,7.61,8.5,9.2,7.5,6.4,7.5,8.3,5.0,
ALUNO-1190,2021,0,2,M,Ametista,7.55,8.5,8.8,7.5,6.1,8.1,8.3,5.0,11.0
ALUNO-1191,2021,0,3,A,Quartzo,4.62,7.5,2.5,4.4,1.9,7.1,4.2,10.0,12.0
ALUNO-1195,2021,0,3,B,Topázio,8.32,9.2,8.6,7.5,7.4,7.9,8.3,10.0,11.0
ALUNO-1196,2021,0,7,A,Ametista,7.89,9.2,6.9,7.5,6.1,8.3,9.0,10.0,
ALUNO-1197,2021,0,7,A,Ametista,8.04,8.3,8.3,7.5,7.8,7.8,7.3,10.0,16.0
ALUNO-1198,2021,0,2,J,Quartzo,4.81,9.5,3.3,5.0,2.4,6.7,5.3,5.0,11.0
ALUNO-1199,2021,0,0,S,Ametista,7.03,8.5,8.3,7.5,4.9,7.5,7.7,5.0,
ALUNO-1201,2021,0,7,A,Ametista,7.03,7.1,6.1,5.6,6.5,8.1,7.1,10.0,
ALUNO-1204,2021,1,1,G,Topázio,8.8,10.0,9.6,7.5,6.9,8.3,9.6,10.0,
ALUNO-1205,2021,0,2,A,Ametista,8.04,8.5,9.2,7.5,5.5,7.3,8.9,10.0,9.0
ALUNO-1206,2021,1,0,T,Topázio,8.87,8.5,10.0,7.5,7.6,8.1,9.7,10.0,
ALUNO-1210,2021,0,0,L,Topázio,8.25,8.0,10.0,7.5,6.8,7.5,8.0,10.0,
ALUNO-1211,2021,0,0,L,Ágata,6.75,8.4,6.7,7.5,4.8,6.6,6.1,10.0,
ALUNO-1212,2021,0,1,G,Ágata,5.7,9.0,4.2,6.3,3.3,7.5,7.2,5.0,
ALUNO-1214,2021,1,1,M,Ametista,7.5,10.0,10.0,7.5,3.0,8.1,9.2,5.0,
ALUNO-1215,2021,0,1,B,Ametista,7.4,9.5,10.0,2.5,6.3,7.5,8.4,5.0,10.0
ALUNO-1217,2021,1,3,A,Ametista,8.18,8.8,8.6,7.5,7.6,9.2,9.5,5.0,13.0
ALUNO-1219,2021,0,5,B,Ametista,8.2,7.9,7.5,7.5,7.9,8.6,8.6,10.0,13.0
ALUNO-1221,2021,1,2,N,Topázio,8.62,9.0,10.0,7.5,8.0,9.8,9.4,5.0,
ALUNO-1223,2021,0,2,R,Ágata,6.78,6.8,8.3,8.1,4.7,8.1,6.8,5.0,11.0
ALUNO-1226,2021,0,2,R,Ágata,6.62,5.3,8.3,8.1,4.7,8.1,6.8,5.0,11.0
ALUNO-1228,2021,0,3,L,Quartzo,3.6,0.0,0.6,7.5,3.1,6.3,2.5,10.0,11.0
ALUNO-1229,2021,0,1,J,Ágata,5.59,9.5,5.8,4.4,0.7,8.1,7.9,5.0,9.0
ALUNO-1230,2021,0,4,G,Ametista,7.71,7.1,8.6,6.9,5.8,8.1,8.1,10.0,12.0
ALUNO-1231,2021,0,2,E,Quartzo,4.13,0.0,1.7,6.3,3.1,7.5,6.5,5.0,12.0
ALUNO-1232,2021,0,2,H,Quartzo,2.72,0.0,0.8,7.5,0.9,6.3,2.5,5.0,12.0
ALUNO-1233,2021,0,5,F,Ametista,7.42,9.6,6.7,5.0,7.8,7.7,6.5,10.0,
ALUNO-1234,2021,0,0,L,Ametista,7.23,8.5,6.7,7.5,5.6,7.5,7.2,10.0,
ALUNO-1237,2021,0,3,F,Quartzo,4.37,6.7,2.2,7.5,2.3,7.1,4.2,5.0,13.0
ALUNO-1239,2021,0,1,R,Ágata,5.57,8.5,5.8,7.5,2.0,7.3,5.9,5.0,
ALUNO-1240,2021,0,2,K,Ametista,6.92,7.4,7.9,7.5,4.3,7.9,8.5,5.0,
ALUNO-1242,2021,0,1,G,Quartzo,5.51,7.4,4.6,7.5,2.4,8.1,6.6,5.0,
ALUNO-1244,2021,0,1,B,Ametista,7.39,10.0,8.8,7.5,5.8,7.5,7.4,5.0,9.0
ALUNO-1248,2021,0,3,G,Ágata,6.05,9.2,3.9,5.6,6.5,7.7,6.1,5.0,13.0
ALUNO-1250,2021,0,3,R,Ágata,6.34,6.7,5.8,6.9,5.8,7.5,7.1,5.0,13.0
ALUNO-1251,2021,0,3,M,Ametista,7.79,8.8,7.2,6.3,8.1,7.5,7.4,10.0,14.0
ALUNO-1254,2021,0,3,C,Ametista,7.38,9.2,5.8,7.5,6.8,7.5,7.2,10.0,12.0
ALUNO-1256,2021,0,5,A,Ágata,6.54,9.2,7.5,7.5,3.6,7.7,6.9,5.0,15.0
ALUNO-1260,2021,0,1,C,Ágata,6.16,9.0,5.0,7.5,3.9,7.7,7.3,5.0,10.0
ALUNO-1264,2021,0,2,E,Ágata,6.25,8.0,4.2,8.1,3.1,7.3,7.3,10.0,10.0
ALUNO-1266,2021,0,3,R,Quartzo,4.82,10.0,3.3,5.6,1.8,6.9,2.8,10.0,12.0
ALUNO-1268,2021,0,1,A,Ametista,6.98,8.0,7.5,7.5,5.0,7.5,8.4,5.0,
ALUNO-1275,2021,1,1,G,Topázio,8.47,9.5,9.6,7.5,7.8,8.3,9.8,5.0,9.0
ALUNO-1278,2021,0,0,P,Ágata,5.67,8.0,4.2,7.5,4.6,6.3,6.2,5.0,9.0
ALUNO-1279,2021,0,5,L,Quartzo,4.73,8.3,1.9,0.0,3.8,7.3,5.1,10.0,
ALUNO-1285,2021,1,1,J,Topázio,8.41,9.0,10.0,7.5,5.9,7.7,9.1,10.0,8.0
ALUNO-1286,2021,0,0,K,Ametista,8.02,10.0,8.3,7.5,6.5,7.8,7.6,10.0,
ALUNO-1287,2021,0,0,J,Ametista,7.55,8.0,10.0,7.5,5.3,7.5,8.4,5.0,10.0
ALUNO-1288,2021,0,7,A,Ágata,6.79,8.8,7.2,5.6,5.8,6.7,5.4,10.0,16.0
ALUNO-1289,2021,0,2,L,Ágata,6.86,8.5,7.9,7.5,4.8,7.9,7.1,5.0,12.0
ALUNO-1292,2021,0,3,A,Topázio,8.61,9.6,9.7,7.5,6.7,8.8,8.7,10.0,11.0
ALUNO-1296,2021,0,1,G,Ágata,6.84,9.5,8.8,7.5,3.5,7.5,7.2,5.0,10.0
ALUNO-1298,2021,0,0,O,Ametista,7.52,10.0,8.3,7.5,6.4,7.5,7.8,5.0,8.0
ALUNO-1299,2021,0,7,A,Ametista,7.94,7.1,8.3,7.5,7.2,8.3,7.8,10.0,14.0
ALUNO-1300,2021,0,1,J,Ametista,7.3,9.0,8.8,7.5,5.3,7.9,7.8,5.0,
ALUNO-1301,2021,0,3,D,Ametista,7.98,9.6,7.5,7.5,6.0,8.3,8.7,10.0,
ALUNO-1302,2021,0,1,R,Quartzo,3.83,0.0,3.3,7.5,0.6,7.2,5.3,5.0,11.0
ALUNO-1307,2021,0,2,B,Ametista,6.92,7.0,6.7,7.5,4.8,7.5,7.2,10.0,
ALUNO-1308,2021,0,3,D,Quartzo,4.89,7.1,3.3,2.5,2.3,7.5,7.8,5.0,
ALUNO-1310,2021,0,3,A,Ágata,6.62,9.2,5.3,7.5,3.5,7.5,7.2,10.0,
ALUNO-1315,2021,0,2,B,Quartzo,5.08,8.9,3.8,4.4,4.3,5.0,5.7,5.0,12.0
ALUNO-1319,2021,0,2,R,Ametista,7.57,6.4,8.3,5.0,6.3,8.1,8.4,10.0,10.0
ALUNO-1323,2021,0,2,N,Ametista,7.52,8.0,8.8,5.6,5.1,7.9,7.9,10.0,10.0
ALUNO-1324,2021,0,2,J,Ametista,7.19,8.5,8.8,7.5,3.4,7.5,7.1,10.0,10.0
ALUNO-1326,2021,0,2,K,Quartzo,4.4,9.0,3.8,5.6,1.3,6.9,3.7,5.0,
ALUNO-1330,2021,0,4,E,Ametista,7.12,8.8,8.3,7.5,5.5,7.5,7.3,5.0,
ALUNO-1332,2021,1,0,R,Topázio,8.78,10.0,10.0,7.5,6.6,7.5,9.8,10.0,
ALUNO-1334,2021,1,0,T,Topázio,8.82,8.5,10.0,7.5,7.4,8.1,9.7,10.0,
ALUNO-1335,2021,0,2,G,Quartzo,4.83,0.0,3.8,7.5,3.4,6.7,4.9,10.0,
ALUNO-1338,2021,0,2,C,Ágata,6.51,7.9,2.1,7.5,5.2,7.7,8.7,10.0,10.0
ALUNO-1343,2021,0,2,K,Quartzo,4.0,10.0,1.3,5.6,1.3,6.9,3.7,5.0,11.0
ALUNO-1344,2021,0,2,R,Ágata,5.66,9.5,5.8,5.6,2.0,8.1,7.6,2.5,14.0
ALUNO-1345,2021,0,0,L,Ágata,6.61,9.0,6.7,7.5,4.9,7.2,7.1,5.0,
ALUNO-1348,2021,0,3,J,Ametista,7.42,7.5,8.6,6.3,6.9,7.5,8.5,5.0,13.0
ALUNO-2,2022,0,0,K,Ametista,7.68,10.0,7.58,7.5,8.82,5.62,7.92,5.0,
ALUNO-4,2022,0,2,J,Ametista,7.12,10.0,8.07,7.5,5.08,6.25,8.06,5.0,10.0
ALUNO-5,2022,0,2,L,Ametista,7.23,6.42,8.56,7.5,7.08,6.46,7.83,5.0,10.0
ALUNO-6,2022,0,2,K,Ametista,7.74,9.0,9.33,7.5,5.5,6.25,7.5,10.0,
ALUNO-7,2022,0,1,U,Ametista,7.41,10.0,9.31,7.5,5.58,5.94,7.92,5.0,
ALUNO-8,2022,0,5,K,Ametista,7.29,9.17,8.27,5.0,7.14,7.66,7.63,5.0,14.0
ALUNO-9,2022,0,0,Z,Quartzo,5.67,9.0,6.82,5.0,2.13,3.75,5.5,10.0,
ALUNO-11,2022,1,1,A,Topázio,8.46,8.0,9.2,7.5,9.83,7.08,9.5,5.0,8.0
ALUNO-16,2022,0,1,P,Ágata,7.0,8.5,9.34,6.88,6.33,4.79,6.72,5.0,
ALUNO-17,2022,0,1,G,Ágata,6.72,9.5,6.65,7.5,5.5,5.94,7.5,5.0,13.0
ALUNO-18,2022,0,4,H,Quartzo,5.85,0.0,6.29,8.12,5.22,7.81,7.25,5.0,14.0
ALUNO-19,2022,0,2,Q,Ametista,7.84,10.0,9.05,7.5,7.47,6.67,8.11,5.0,
ALUNO-20,2022,1,0,Z,Topázio,8.62,10.0,9.55,7.5,8.47,5.62,8.5,10.0,
ALUNO-21,2022,0,3,N,Quartzo,5.65,7.92,5.65,5.0,5.17,7.03,6.22,2.5,
ALUNO-22,2022,0,0,Z,Topázio,8.1,8.0,8.98,7.5,9.25,4.69,7.17,10.0,
ALUNO-23,2022,0,1,U,Ametista,7.78,8.0,7.8,7.5,9.25,6.56,8.33,5.0,
ALUNO-24,2022,1,2,A,Topázio,8.27,10.0,9.32,6.88,6.75,6.46,8.61,10.0,
ALUNO-25,2022,0,0,Y,Ametista,7.95,7.5,8.35,7.5,9.1,3.12,8.25,10.0,
ALUNO-26,2022,0,0,F,Ametista,7.74,9.0,8.72,7.5,9.17,5.94,7.08,5.0,
ALUNO-27,2022,0,2,M,Ágata,6.35,9.0,6.49,7.5,4.58,5.62,7.11,5.0,
ALUNO-29,2022,0,3,C,Quartzo,4.94,0.0,4.83,7.5,5.78,6.72,5.71,2.5,
ALUNO-30,2022,0,0,K,Topázio,8.08,10.0,9.01,7.5,9.1,5.62,8.25,5.0,7.0
ALUNO-31,2022,0,0,V,Ametista,7.26,6.92,7.32,7.5,7.47,5.31,6.67,10.0,
ALUNO-32,2022,0,7,D,Ágata,6.79,7.92,8.33,7.5,4.0,7.34,7.75,5.0,
ALUNO-34,2022,0,3,C,Ágata,6.67,7.5,7.06,7.5,6.11,7.5,6.42,5.0,12.0
ALUNO-36,2022,0,4,B,Ágata,6.85,5.83,8.07,6.25,5.88,7.97,7.79,5.0,14.0
ALUNO-37,2022,0,2,L,Ametista,7.56,8.5,9.04,7.5,7.33,6.25,7.78,5.0,10.0
ALUNO-38,2022,0,3,K,Ágata,6.7,9.17,6.72,6.25,5.67,7.34,7.21,5.0,
